web-scraper-order,web-scraper-start-url,show,show-href,title,channel,views,comments,ad_links,ad_links-href
"1740706244-417","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:18:02","https://vkvideo.ru/video-1415705_456250492?t=0h18m2s"
"1740706244-418","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:19:21","https://vkvideo.ru/video-1415705_456250492?t=0h19m21s"
"1740706244-419","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:21:18","https://vkvideo.ru/video-1415705_456250492?t=0h21m18s"
"1740706244-420","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:23:22","https://vkvideo.ru/video-1415705_456250492?t=0h23m22s"
"1740706244-421","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:25:49","https://vkvideo.ru/video-1415705_456250492?t=0h25m49s"
"1740706244-422","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:28:09","https://vkvideo.ru/video-1415705_456250492?t=0h28m9s"
"1740706244-423","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:31:01","https://vkvideo.ru/video-1415705_456250492?t=0h31m1s"
"1740706244-424","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:32:13","https://vkvideo.ru/video-1415705_456250492?t=0h32m13s"
"1740706244-425","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:34:26","https://vkvideo.ru/video-1415705_456250492?t=0h34m26s"
"1740706244-426","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:36:23","https://vkvideo.ru/video-1415705_456250492?t=0h36m23s"
"1740706244-427","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:39:33","https://vkvideo.ru/video-1415705_456250492?t=0h39m33s"
"1740706244-428","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:41:09","https://vkvideo.ru/video-1415705_456250492?t=0h41m9s"
"1740706244-429","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:42:18","https://vkvideo.ru/video-1415705_456250492?t=0h42m18s"
"1740706244-430","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:43:41","https://vkvideo.ru/video-1415705_456250492?t=0h43m41s"
"1740706244-431","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:45:43","https://vkvideo.ru/video-1415705_456250492?t=0h45m43s"
"1740706244-432","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:50:48","https://vkvideo.ru/video-1415705_456250492?t=0h50m48s"
"1740706244-433","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:53:15","https://vkvideo.ru/video-1415705_456250492?t=0h53m15s"
"1740706244-434","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:54:21","https://vkvideo.ru/video-1415705_456250492?t=0h54m21s"
"1740706244-435","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:57:00","https://vkvideo.ru/video-1415705_456250492?t=0h57m0s"
"1740706244-436","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","00:58:21","https://vkvideo.ru/video-1415705_456250492?t=0h58m21s"
"1740706244-437","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","#AcademeG","https://vkvideo.ru/video?q=%23AcademeG"
"1740706244-438","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","#Баста","https://vkvideo.ru/video?q=%23%D0%91%D0%B0%D1%81%D1%82%D0%B0"
"1740706244-439","https://vkvideo.ru/trends","Вопрос Ребром — AcademeG","https://vkvideo.ru/video-1415705_456250492","Вопрос Ребром — AcademeG","GAZ","1,6 млн просмотров·2 дня назад","","#ВопросРебром","https://vkvideo.ru/video?q=%23%D0%92%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D0%A0%D0%B5%D0%B1%D1%80%D0%BE%D0%BC"
"1740706250-440","https://vkvideo.ru/trends","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","https://vkvideo.ru/video-109800058_456240721?t=3s","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","Medium Quality Channel","1,3 млн просмотров·1 день назад","Vika, они наконец то расстались?","",""
"1740706250-441","https://vkvideo.ru/trends","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","https://vkvideo.ru/video-109800058_456240721?t=3s","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","Medium Quality Channel","1,3 млн просмотров·1 день назад","Седокова ужас просто!!!вообще не пела,лентяйка ужасная!!!поведение стремное!!!не умеет себя в компании вести и подать!!!стрем!","",""
"1740706250-442","https://vkvideo.ru/trends","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","https://vkvideo.ru/video-109800058_456240721?t=3s","Меломан #16 | Анна Седокова, Эльдар Джарахов, Олеся Иванченко, Варя Щербакова, Дмитрий Журавлёв","Medium Quality Channel","1,3 млн просмотров·1 день назад","А что с носом нахуй?","",""
